발명의명칭,출원인,출원일자,심사진행상태
LED 백라이트 구동장치 및 이를 포함하는 LCD 모니터(driving apparatus for LED back light and LCD monitorhaving the same),삼성전자주식회사(경기도 수원시 영통구...),2005.01.20,거절결정(일반)
LED를 채용한 조명유닛 및 이를 채용한 화상투사장치(Illumunation unit adopting LED and projection displayusing the same),삼성전자주식회사(경기도 수원시 영통구...),2004.10.08,등록결정(일반)
광장치용 LED 패키지 및 어셈블리(LED PACKAGE AND ASSEMBLY FOR LIGHT DEVICE),삼성전기주식회사(경기도 수원시 영통구...),2004.07.28,등록결정(일반)
LED를 이용한 LCD 백라이트 모듈(Backlight module using LED for LCD),삼성전기주식회사(경기도 수원시 영통구...),2004.05.03,등록결정(일반)
회절격자를 구비한 LED 패키지(LED PACKAGE HAVING DIFFRACTION GRATING),삼성전기주식회사(경기도 수원시 영통구...),2004.03.31,등록결정(일반)
LED 패키지용 렌즈(LENS FOR LED PACKAGE),삼성전기주식회사(경기도 수원시 영통구...),2004.03.31,등록결정(일반)
리드프레임을 갖는 LED 패키지 제조방법(METHOD OF MANUFACTURING LED PACKAGE HAVING LEADFRAME),삼성전기주식회사(경기도 수원시 영통구...),2003.12.26,등록결정(일반)
제어패널LED구동회로(LED DRIVING CIRCUIT OF CONTROL PANEL),삼성전자주식회사(경기도 수원시 영통구...),1990.10.22,등록결정(일반)
질화 갈륨계 반도체 LED 소자(Fabrication method of InAlGaN LED device),에피밸리 주식회사(경기 광주군...)|삼성전기주식회사(경기도 수원시 영통구...),2003.06.03,거절결정(일반)
LED구동회로(LED DRIVING CIRCUIT),삼성전자주식회사(경기도 수원시 영통구...),1990.04.19,등록결정(일반)
LED가 일체화된 휴대 단말기용 촬상소자 모듈(STATE IMAGE MODUlE HAVING INTEGRATED LED FOR PORTABLECOMMUNICATION APPARATUS),삼성전기주식회사(경기도 수원시 영통구...),2003.01.07,등록결정(일반)
전자제품용 LED렌즈 고정장치(Device for combining LED lens to Electric Appliances),삼성전자주식회사(경기도 수원시 영통구...),2002.03.26,거절결정(일반)
LED프린터헤드전류제어회로(LED PRINTER HEAD ELECTRIC CONTROL CIRCUIT),삼성전자주식회사(경기도 수원시 영통구...),1989.02.27,등록결정(일반)
사각LED고정용캡(CAP FOR FIXING RECTANGULAR LED),삼성전기주식회사(경기도 수원시 영통구...),1988.12.15,등록결정(일반)
주변조도에따른LED밝기조절회로(LED BRIGHT CONTROL CIRCUIT),삼성전자주식회사(경기도 수원시 영통구...),1988.06.30,등록결정(일반)
"동작상태를 나타내는 LED를 채용한 CD-ROM드라이브를 가진 컴퓨터(COMPUTER INCLUDING A CD-ROM(COMPACT DISK-READ ONLY MEMORY) HAVING AN LED(LIGHT EMITTING DIODE) FOR DISPLAYING AN OPERATIONAL STATUS, ESPECIALLY FOR DISPLAYING AN OPERATIONAL STATUS OF THE CD-ROM THROUGH A TRANSMISSIVE WINDOW)",삼성전자주식회사(경기도 수원시 영통구...),1998.03.18,취하(심사미청구)
"케이블모뎀의LED표시장치(LED(LIGHT EMITTING DIODE) DISPLAY DEVICE OF CABLE MODEM, ESPECIALLY FOR LED DISPLAY DEVICE OF CABLE MODEM FOR INDICATING OPERATION STATE OF CABLE MODEM WITH TWO COLOR LED AND ONE COLOR LED)",삼성전자주식회사(경기도 수원시 영통구...),1997.11.24,거절결정(일반)
공정파라미터에 영향을 받지 않는 엘이디(LED) 블록(LED BLOCK),삼성전자주식회사(경기도 수원시 영통구...),1996.08.28,등록결정(일반)
OSD기능을이용하여LED의점등상태를표시하는영상기기(LIGHTING SYSTEM OF LED BY USING OSD FUNCTION),삼성전자주식회사(경기도 수원시 영통구...),1995.10.06,등록결정(일반)
엘이디(LED)프린터의화상형성장치(IMAGE FORMING APPARATUS IN LED PRINTER),삼성전자주식회사(경기도 수원시 영통구...),1992.09.22,등록결정(일반)
페이지프린터의엘에스유(LSU)방식및엘이디(LED)방식겸용회로(COMBINATION CIRCUIT OF LSU AND LED IN PRINTER),삼성전자주식회사(경기도 수원시 영통구...),1992.09.21,등록결정(일반)
전자사진프로세서의LED어레이고정장치(FIXING DEVICE OF A LED ARRAY),삼성전자주식회사(경기도 수원시 영통구...),1992.08.14,등록결정(일반)
전자사진응용기기의LED헤드위치고정장치(POSITION-FIXING APPARATUS OF LED HEAD IN AN ELECTROPHOTOGRAPHIC APPLIANCES),삼성전자주식회사(경기도 수원시 영통구...),1992.05.28,등록결정(일반)
LED프린터에있어서블랭크처리방법및회로(BRANK LINE TREATMENT METHOD AND CIRCUIT LED PRINTER),삼성전자주식회사(경기도 수원시 영통구...),1991.07.25,등록결정(일반)
LED프린터의광량조정장치(LED PRINTER),삼성전자주식회사(경기도 수원시 영통구...),1991.06.17,등록결정(일반)
LED프린터의LED위치결정장치(LED POSITION DECISION DEVICE IN LED PRINTER),삼성전자주식회사(경기도 수원시 영통구...),1991.05.23,등록결정(일반)
LED프린터의화상형성장치(IMAGE FORMATION DEVICE IN LED PRINTER),삼성전자주식회사(경기도 수원시 영통구...),1991.04.22,등록결정(일반)
LED프린터의LED헤드제어회로(LED HEAD CONTROL CIRCUIT IN LED PRINTER),삼성전자주식회사(경기도 수원시 영통구...),1991.01.16,등록결정(일반)
LED프린터의스트로브펄스제어회로(STROVE PULSE CONTROL CIRCUIT IN LED PRINTER),삼성전자주식회사(경기도 수원시 영통구...),1991.01.16,등록결정(일반)
유리기판을이용한LED프린터헤드의제조방법(MANUFACTURING METHOD OF LED PRINTER HEAD USING GLASS SUBSTRATE),삼성전자주식회사(경기도 수원시 영통구...),1989.10.31,등록결정(일반)
LED드라이브방식(LED DRIVING METHOD),삼성전자주식회사(경기도 수원시 영통구...),1989.05.31,등록결정(일반)
LED프린트헤드를사용한모사전송기(LED PRINT HEAD FOR FAX),삼성전자주식회사(경기도 수원시 영통구...),1989.02.28,등록결정(일반)
LCD/LED를사용한컴퓨터에러진단체크회로및방법(COMPUTER ERROR CHECKING CIRCUIT USING LCD/LED),삼성전자주식회사(경기도 수원시 영통구...),1987.11.24,등록결정(일반)
LED 백라이트 케이스(LED BACKLIGHTING CASE),삼성전자주식회사(경기도 수원시 영통구...),2018.07.30,
자외선 LED를 이용한 활성 물질 중화 장치 및 이를 구비한 밸러스트 수 처리 시스템(Active substance neutralizing apparatus using UV LED and system for treatment of ballast water with the same),삼성중공업 주식회사(경기도 성남시 분당구...),2009.02.20,거절결정(일반)
LED 패키지용 리드프레임(LEAD FRAME FOR LIGHT EMITTING DIODE PACKAGE),삼성엘이디 주식회사(경기도 용인시 기흥구...),2008.10.08,등록결정(일반)
LED를 이용한 액정표시장치용 백라이트 유닛(LCD BACKLIGHT UNIT USING LEDs),삼성전기주식회사(경기도 수원시 영통구...),2006.04.06,등록결정(일반)
LED를 구비한 백라이트 유닛 및 그 제조방법(Backlight Unit Having LEDs And Method For Manufacturing The Same),삼성전기주식회사(경기도 수원시 영통구...),2007.02.27,등록결정(심사전치후)
LED를 이용한 면광원 발광장치(SURFACE LIGHT SOURCE DEVICE USING LEDs),삼성전기주식회사(경기도 수원시 영통구...),2006.10.02,등록결정(일반)
색 얼룩 향상을 위한 LED 면 광원 및 이를 구비하는LCD 백라이트 유닛(PLANE LIGHT SOURCE USING LEDS TO IMPROVE COLOR STAINCHARACTERISTIC AND LCD BACKLIGHT UNIT COMPRISING THESAME),삼성전기주식회사(경기도 수원시 영통구...),2006.01.10,등록결정(일반)
색 얼룩 특성이 개선된 LED 면 광원 및 이를 구비하는LCD 백라이트 유닛(PLANE LIGHT SOURCE USING LEDS HAVING IMPROVED COLORSTAIN CHARACTERISTIC AND LCD BACKLIGHT UNIT COMPRISINGTHE SAME),삼성전기주식회사(경기도 수원시 영통구...),2005.07.11,등록결정(일반)
LED를 구비한 LCD 백라이트 구동 시스템(SYSTEM FOR DRIVING LCD BACKLIGHT COMPRISING LEDs),삼성전기주식회사(경기도 수원시 영통구...),2006.06.29,거절결정(일반)
"LED 를 구비한 전자장치, 및 전자장치의 발광 제어 방법(Electrical Apparatus with LEDs, and Method for Controlling Light Emitting of the same)",삼성전자주식회사(경기도 수원시 영통구...),2019.11.04,
LED 구동 장치 및 이를 포함하는 조명 장치(DRIVING DEVICE FOR LEDs AND LIGHTING DEVICE INCLUDING THEM),삼성전자주식회사(경기도 수원시 영통구...),2014.06.18,취하(심사미청구)
LED 구동 장치 및 조명 장치(DRIVING DEVICE FOR LEDs AND LIGHTING DEVICE),삼성전자주식회사(경기도 수원시 영통구...),2014.06.24,등록결정(일반)
LED 구동 장치 및 방법(LEDs OPERATING APPARATUS AND METHOD),삼성전기주식회사(경기도 수원시 영통구...),2012.12.07,등록결정(일반)
LED를 이용한 액정표시장치용 백라이트 유닛(LCD BACKLIGHT UNIT USING LEDs),삼성전기주식회사(경기도 수원시 영통구...),2009.05.21,등록결정(일반)
LED를 구비한 LCD 백라이트 구동 시스템(SYSTEM FOR DRIVING LCD BACKLIGHT COMPRISING LEDs),삼성전기주식회사(경기도 수원시 영통구...),2008.03.21,거절결정(일반)
LED를 구비한 LCD 백라이트 구동 시스템(SYSTEM FOR DRIVING LCD BACKLIGHT COMPRISING LEDs),삼성전기주식회사(경기도 수원시 영통구...),2006.06.29,등록결정(일반)
LED 소자 및 이를 이용한 LED 조명기구(LIGHT EMITTING DIODE AND LIGHTING APPARUTUS USING THE SAME),삼성엘이디 주식회사(경기도 용인시 기흥구...),2008.04.03,등록결정(일반)
측면방출 LED 패키지 및 그 제조방법(SIDE VIEW LIGHT EMITTING DIODE PACKAGE AND FABRICATION METHOD THEREOF),삼성엘이디 주식회사(경기도 용인시 기흥구...),2007.11.27,등록결정(일반)
LED 패키지 제작 방법(Fabrication method of light emitting diode package),삼성엘이디 주식회사(경기도 용인시 기흥구...),2008.03.14,등록결정(심사전치후)
측면방출 LED 패키지 및 그 제조방법(SIDE VIEW LIGHT EMITTING DIODE PACKAGE AND FABRICATION METHOD THEREOF),삼성엘이디 주식회사(경기도 용인시 기흥구...),2008.02.29,등록결정(일반)
엘이디 패키지(LED PACKAGE),삼성엘이디 주식회사(경기도 용인시 기흥구...),2008.12.17,등록결정(일반)
백색 LED 패키지(White Light emitting device package),삼성엘이디 주식회사(경기도 용인시 기흥구...),2008.10.15,등록결정(일반)
LED 패키지(LIGHT EMITTING DIODE PACKAGE),삼성엘이디 주식회사(경기도 용인시 기흥구...),2008.11.27,등록결정(일반)
복합 파장의 광을 발생시키는 발광 다이오드 소자의제조방법(Method of manufacturing LED device generating lightwith multi-wavelengths),삼성엘이디 주식회사(경기도 용인시 기흥구...)|삼성전기주식회사(경기도 수원시 영통구...),2006.10.26,등록결정(심사전치후)
복합 파장의 광을 발생시키는 발광 다이오드 소자의 제조방법(Method of manufacturing LED device generating light with multi-wavelengths),삼성엘이디 주식회사(경기도 용인시 기흥구...)|삼성전기주식회사(경기도 수원시 영통구...),2009.09.24,등록결정(일반)
LED 조명장치(ILLUMINATION APPARATUS USING LIGHT EMITTING DIODE),삼성전기주식회사(경기도 수원시 영통구...)|삼성엘이디 주식회사(경기도 용인시 기흥구...),2009.03.25,원결정유지(심사전치)
LED 조명장치(ILLUMINATION APPARATUS USING IGHTING EMITTING DIODE),삼성전기주식회사(경기도 수원시 영통구...)|삼성엘이디 주식회사(경기도 용인시 기흥구...),2009.03.09,등록결정(일반)
LED 패키지(LIGHT EMITTING DIODE PACKAGE),삼성엘이디 주식회사(경기도 용인시 기흥구...),2009.01.21,등록결정(일반)
엘이디 패키지(LED PACKAGE),삼성엘이디 주식회사(경기도 용인시 기흥구...),2008.12.17,등록결정(일반)
발광 다이오드 패키지(LED package),삼성엘이디 주식회사(경기도 용인시 기흥구...),2008.07.07,등록결정(심사전치후)
발광소자 검사장치 및 이를 이용한 발광소자 검사방법(LED inspection apparatus and inspection method using the same),삼성엘이디 주식회사(경기도 용인시 기흥구...),2007.11.23,등록결정(심사전치후)
엘이디 패키지 및 그 제조방법(LED PACKAGE AND MANUFACTURING METHOD FOR THE SAME),삼성엘이디 주식회사(경기도 용인시 기흥구...),2008.03.17,등록결정(일반)
발광소자 검사장치 및 이를 이용한 발광소자 검사방법(LED inspection apparatus and inspection method using the same),삼성엘이디 주식회사(경기도 용인시 기흥구...),2008.11.28,등록결정(일반)
발광다이오드 표면의 요철패턴 검사방법(Method for Inspecting Concave and Convex Patterns of LED),삼성엘이디 주식회사(경기도 용인시 기흥구...),2008.12.10,등록결정(일반)
엘이디 백라이트 유닛 및 이를 구비한 액정표시장치(LED Back-light unit and liquid crystal display device with the same),삼성엘이디 주식회사(경기도 용인시 기흥구...),2008.10.01,원결정유지(심사전치)
엘이디 패키지(LED PACKAGE),삼성엘이디 주식회사(경기도 용인시 기흥구...),2008.05.15,등록결정(일반)
측면 방출형 발광다이오드 패키지(SIDE EMISSION TYPE LED PACKAGE),삼성전기주식회사(경기도 수원시 영통구...),2005.05.26,등록결정(일반)
LED용 굴절률 매칭층의 형성 방법 및 이를 이용하여제조된 발광장치(METHOD OF FORMING REFRACTION INDEX MATCHING LAYER FORLED AND LIGHT EMITTING DEVICE MENUFACTURED BY THEMETHOD),삼성전기주식회사(경기도 수원시 영통구...),2005.06.16,등록결정(일반)
표면 요철 형성방법 및 그를 이용한 질화갈륨계발광다이오드 소자의 제조방법(FORMING METHOD FOR SURFACE UNEVENNESS AND MANUFACTURINGMETHOD FOR GaN TYPE LED DEVICE USING THEREOF),삼성전기주식회사(경기도 수원시 영통구...),2006.08.17,등록결정(일반)
